profile_id,segment_id,start_sample,end_sample,start_s,end_s,duration_s,transient_frac,in_train,split,motor_speed_mean,motor_speed_std,torque_mean,torque_std,i_d_mean,i_d_std,i_q_mean,i_q_std,u_d_mean,u_d_std,u_q_mean,u_q_std,motor_speed_slope,torque_slope,is_steady,regime_hint
53,53_352,3010,4140,1505.0,2070.0,565.0,0.252212389380531,True,train,2760.2489261102473,1279.3768673677139,-73.87637559524379,56.29330337311831,-76.94609232166977,54.028345445464154,-89.80665722768728,67.74468005333867,59.91555447595747,53.14902710516157,74.37894261407115,32.41573619745196,0.9469985030133035,0.059784109953425854,True,1
53,53_353,4140,5000,2070.0,2500.0,430.0,0.10930232558139535,True,train,2053.0215508134133,933.5357881358823,85.97408310144718,70.10981795799579,-88.96873620572421,64.09013317054466,101.1689781894432,84.31909546103155,-72.03419215546178,54.734518156761006,55.45657158039715,26.946760048340167,-2.5410768301231728,-0.1177413459849666,True,5
53,53_354,5000,5400,2500.0,2700.0,200.0,0.2625,True,train,2555.7470467903086,741.7439388848044,-122.32783444669649,36.513376315384775,-98.22988539419549,26.477622998115958,-145.77187377542543,47.06948459654925,101.30406966629151,15.05021926299633,63.31327420934227,20.10903035840776,5.90445402606739,0.27093248203642767,True,1
53,53_355,5400,6850,2700.0,3425.0,725.0,0.22758620689655173,True,train,3605.5313851605974,1406.1552157964936,7.416643922241652,64.9087362787742,-85.70212902885292,46.56707763919691,9.994909832941284,77.94390993121685,-7.098107433949777,69.32049012529917,94.32756603690193,29.697753578561272,-1.1577736530192533,-0.022409574346835208,True,1
53,53_356,6850,7670,3425.0,3835.0,410.0,0.03536585365853658,True,train,2228.291384002952,1448.620934235567,-108.57557129459676,63.23890990216373,-83.40417313945682,38.36092461233866,-133.6265712921682,76.57420537947253,62.03337108006745,55.54004819559548,55.22151504265651,31.39904960268833,0.27568432915406277,0.06816798571263145,True,1
53,53_357,7670,7970,3835.0,3985.0,150.0,0.056666666666666664,True,train,2335.8793739034645,947.1242603888455,54.24897043005708,20.863990007097215,-49.220132005684945,39.49728920741742,69.69808614969556,24.66896559806413,-57.43204455369174,30.616410458342465,82.32011860884147,21.180193498816916,8.8635109448195,0.12686087326540751,True,5
53,53_358,7970,9610,3985.0,4805.0,820.0,0.23597560975609755,True,train,3135.3694782643734,1099.8334358358325,46.936896950339154,84.5217412012271,-106.50888130577867,56.42982410407094,52.87196315101152,98.03562788936617,-44.045829917212615,78.70555918588715,76.22560822562609,35.19960730967551,1.2097063165124577,-0.10613924591457745,True,5
53,53_359,9610,9870,4805.0,4935.0,130.0,0.19615384615384615,True,train,813.9086676327526,380.10058797335967,90.38516422150231,33.03939370798144,-39.62570088699904,18.902912322255002,119.7694543108332,40.48982199451216,-32.47562192865178,18.61894185342644,35.81187755124065,14.926511783605106,2.771331168058249,-0.3054692471885095,True,2
53,53_360,9870,10810,4935.0,5405.0,470.0,0.22234042553191488,True,train,3761.3314206540194,1350.0594493280428,-55.237000392324376,51.178759083913974,-100.80603899376361,43.15706467539938,-64.7107482108761,58.906963741020874,57.59316823045744,62.89328013812341,85.48731405585812,29.046588793327416,4.633008679543519,0.11930085434693348,True,1
53,53_361,10810,13030,5405.0,6515.0,1110.0,0.2747747747747748,True,train,2925.2264468252324,1456.097800444186,64.44465095766046,83.40568875287481,-102.5553432016177,54.71878247499216,75.02434051634407,99.1571572578096,-55.794615344709136,65.5449384864753,69.83822907774014,37.060354361717785,-0.08119030761004133,-0.033860653735400974,True,5
